ufs,cidades,unidades_locais,pessoal_ocp_total,pessoal_ocp_assal,pessoal_assal_medio,salarios_outras_rem,salario_medio_mensal_min,salario_medio_mensal,numero_empresas
Pará,Primavera - PA,61.0,947.0,891.0,906.16,25928.629,2.205468,2201.05712355094,60.0
Pará,Quatipuru - PA,30.0,554.0,527.0,557.48,12213.334,1.688617,1685.23934628907,30.0
Pará,Redenção - PA,1770.0,14596.0,12793.0,13380.66,339829.775,1.957537,1953.622012896,1698.0
Pará,Rio Maria - PA,264.0,2697.0,2427.0,2419.45,60262.228,1.919794,1915.9544524582,264.0
Pará,Rondon do Pará - PA,536.0,3670.0,3173.0,3181.63,91657.398,2.220465,2216.02420046425,534.0
Pará,Rurópolis - PA,254.0,2265.0,1898.0,2072.38,56585.973,2.10458,2100.37114517905,252.0
Pará,Salinópolis - PA,458.0,4760.0,4244.0,4227.86,97050.334,1.769304,1765.76573199971,439.0
Pará,Salvaterra - PA,108.0,1389.0,1255.0,1224.95,26406.914,1.661596,1658.2726453513,103.0
Pará,Santa Bárbara do Pará - PA,122.0,2920.0,2784.0,2612.39,48127.692,1.419983,1417.14298165517,120.0
Pará,Santa Cruz do Arari - PA,23.0,316.0,300.0,310.71,7391.627,1.833627,1829.95942295933,21.0
Pará,Santa Isabel do Pará - PA,532.0,9021.0,8468.0,8335.19,190806.872,1.764431,1760.90187413936,517.0
Pará,Santa Luzia do Pará - PA,79.0,1258.0,1169.0,1137.23,27487.124,1.862975,1859.24936366975,78.0
Pará,Santa Maria das Barreiras - PA,156.0,1396.0,1238.0,1370.73,35632.381,2.003637,1999.62967514783,144.0
Pará,Santa Maria do Pará - PA,230.0,2279.0,2052.0,2028.37,38681.703,1.469889,1466.94913422335,227.0
Pará,Santana do Araguaia - PA,420.0,4524.0,4038.0,4044.2,113499.976,2.163163,2158.83670061208,407.0
Pará,Santarém - PA,4695.0,46243.0,40328.0,39831.07,1139497.599,2.205045,2200.63536986424,4332.0
Pará,Santarém Novo - PA,19.0,554.0,541.0,557.81,11327.746,1.565249,1562.11806336042,18.0
Pará,Santo Antônio do Tauá - PA,191.0,2061.0,1831.0,1812.66,46740.717,1.987491,1983.5158105937,184.0
Pará,São Caetano de Odivelas - PA,57.0,878.0,830.0,806.84,21435.084,2.047688,2043.59304866469,57.0
Pará,São Domingos do Araguaia - PA,174.0,1705.0,1552.0,1548.94,35078.378,1.745545,1742.05377176054,172.0
Pará,São Domingos do Capim - PA,110.0,2456.0,2347.0,2236.51,54001.042,1.861047,1857.32516630478,107.0
Pará,São Félix do Xingu - PA,548.0,4693.0,4184.0,4370.8,133883.247,2.360975,2356.25315907667,540.0
Pará,São Francisco do Pará - PA,97.0,1120.0,1027.0,999.35,24421.367,1.883556,1879.78855486836,96.0
Pará,São Geraldo do Araguaia - PA,273.0,2835.0,2509.0,2617.29,57746.026,1.700577,1697.17608671565,268.0
Pará,São João da Ponta - PA,18.0,336.0,327.0,319.5,6718.602,1.620818,1617.57602022391,18.0
Pará,São João de Pirabas - PA,73.0,1432.0,1358.0,1355.26,33511.019,1.905861,1902.04882628255,70.0
Pará,São João do Araguaia - PA,54.0,750.0,720.0,694.53,19191.727,2.129851,2125.5909641163,54.0
Pará,São Miguel do Guamá - PA,427.0,5501.0,5041.0,5083.51,103331.203,1.566729,1563.59564098882,412.0
Pará,São Sebastião da Boa Vista - PA,69.0,1321.0,1257.0,1444.79,36987.633,1.973231,1969.28449010689,66.0
Pará,Sapucaia - PA,51.0,872.0,832.0,806.81,18325.916,1.750735,1747.23397845075,46.0
Pará,Senador José Porfírio - PA,71.0,755.0,705.0,711.23,21481.694,2.328009,2323.35250200357,70.0
Pará,Soure - PA,147.0,1478.0,1304.0,1300.49,32617.617,1.933176,1929.30930767515,139.0
Pará,Tailândia - PA,658.0,11035.0,10189.0,10476.79,226388.26,1.665527,1662.19629661963,645.0
Pará,Terra Alta - PA,56.0,621.0,584.0,575.91,11812.363,1.580914,1577.75226631298,55.0
Pará,Terra Santa - PA,116.0,1524.0,1412.0,1349.41,33360.066,1.905501,1901.68957031364,111.0
Pará,Tomé-Açu - PA,717.0,8766.0,7973.0,8282.21,166202.465,1.54674,1543.64656293429,692.0
Pará,Tracuateua - PA,65.0,1494.0,1434.0,1305.74,38926.834,2.297833,2293.23743329748,65.0
Pará,Trairão - PA,127.0,1086.0,960.0,985.44,25860.443,2.022702,2018.65648456917,122.0
Pará,Tucumã - PA,610.0,4787.0,4241.0,4978.0,119711.181,1.853557,1849.84981611398,605.0
Pará,Tucuruí - PA,940.0,11536.0,10437.0,11178.02,293029.802,2.020566,2016.52475125291,897.0
Pará,Ulianópolis - PA,214.0,4576.0,4343.0,4220.7,97917.431,1.78814,1784.56419004503,208.0
Pará,Uruará - PA,346.0,3181.0,2846.0,2787.03,66279.202,1.832997,1829.33091995642,338.0
Pará,Vigia - PA,233.0,2666.0,2440.0,2642.26,60453.71,1.763492,1759.96509980675,227.0
Pará,Viseu - PA,116.0,3411.0,3324.0,2983.47,75550.636,1.951833,1947.92888301722,108.0
Pará,Vitória do Xingu - PA,135.0,2347.0,2236.0,3558.67,126143.169,2.732135,2726.67055172514,128.0
Pará,Xinguara - PA,1015.0,8728.0,7840.0,8143.11,196695.827,1.861791,1858.06752343628,1003.0
Amapá,Serra do Navio - AP,30.0,381.0,360.0,368.49,9993.198,2.090282,2086.10149111655,30.0
Amapá,Amapá - AP,65.0,762.0,707.0,703.11,16214.06,1.777439,1773.88372319464,63.0
Amapá,Pedra Branca do Amapari - AP,72.0,2074.0,2006.0,1898.07,87989.539,3.573098,3565.95177044212,72.0
Amapá,Calçoene - AP,80.0,679.0,611.0,590.06,12248.044,1.599914,1596.71428459687,76.0
Amapá,Cutias - AP,24.0,411.0,396.0,413.3,6984.301,1.302518,1299.91271008208,23.0
Amapá,Ferreira Gomes - AP,50.0,725.0,691.0,692.61,24448.247,2.720728,2715.28621390882,49.0
Amapá,Itaubal - AP,21.0,363.0,343.0,337.58,8093.644,1.847964,1844.26802535695,21.0
Amapá,Laranjal do Jari - AP,325.0,2617.0,2297.0,2571.19,73123.049,2.192029,2187.64460155684,320.0
Amapá,Macapá - AP,6201.0,113523.0,107069.0,106476.7,5566803.0,4.029743,4021.68376165504,5584.0
Amapá,Mazagão - AP,74.0,1352.0,1284.0,1282.07,30686.784,1.84487,1841.18015876968,72.0
Amapá,Oiapoque - AP,234.0,1947.0,1707.0,1668.21,42233.229,1.951325,1947.42264048107,227.0
Amapá,Porto Grande - AP,130.0,1740.0,1624.0,1819.2,42213.692,1.788541,1784.96431229281,129.0
Amapá,Pracuúba - AP,17.0,296.0,289.0,284.39,6445.584,1.746924,1743.43033807853,17.0
Amapá,Santana - AP,883.0,10783.0,9929.0,9962.03,244199.029,1.889393,1885.61374461909,836.0
Amapá,Tartarugalzinho - AP,65.0,733.0,668.0,1034.05,20086.805,1.497254,1494.25931642942,65.0
Amapá,Vitória do Jari - AP,62.0,824.0,776.0,925.01,25853.354,2.154252,2149.94382597111,61.0
Tocantins,Abreulândia - TO,27.0,179.0,154.0,206.8,4908.368,1.829417,1825.75807171552,27.0
Tocantins,Aguiarnópolis - TO,47.0,1286.0,1249.0,1151.55,24672.869,1.651441,1648.13772741088,47.0
Tocantins,Aliança do Tocantins - TO,94.0,546.0,468.0,465.96,10438.718,1.726731,1723.27733645014,92.0
Tocantins,Almas - TO,89.0,678.0,585.0,599.58,11702.585,1.504391,1501.38237792095,87.0
Tocantins,Alvorada - TO,267.0,1724.0,1494.0,1515.66,53641.645,2.727887,2722.43140586634,264.0
Tocantins,Ananás - TO,142.0,868.0,752.0,778.41,15741.129,1.558668,1555.5505156962,137.0
Tocantins,Angico - TO,36.0,323.0,290.0,276.23,5251.002,1.465202,1462.27140704931,36.0
Tocantins,Aparecida do Rio Negro - TO,73.0,578.0,498.0,496.64,10442.969,1.620722,1617.48008153251,72.0
Tocantins,Aragominas - TO,30.0,277.0,256.0,276.14,6471.246,1.806278,1802.66587182644,30.0
Tocantins,Araguacema - TO,43.0,451.0,409.0,483.5,9796.093,1.561646,1558.52247235701,41.0
Tocantins,Araguaçu - TO,177.0,918.0,800.0,802.41,17551.934,1.685989,1682.61707759222,173.0
Tocantins,Araguaína - TO,4108.0,35819.0,31410.0,32532.68,860118.918,2.037815,2033.73941809613,3943.0
Tocantins,Araguanã - TO,47.0,325.0,289.0,379.8,9337.645,1.894997,1891.20691051971,47.0
Tocantins,Araguatins - TO,335.0,2160.0,1913.0,2063.77,52145.804,1.94753,1943.63504281373,328.0
Tocantins,Arapoema - TO,104.0,1000.0,905.0,1389.57,28462.583,1.578774,1575.6165299614,103.0
Tocantins,Arraias - TO,106.0,1005.0,923.0,1110.67,39958.912,2.773031,2767.48490689265,104.0
Tocantins,Augustinópolis - TO,292.0,1914.0,1612.0,1516.06,34019.304,1.729558,1726.09892646831,288.0
Tocantins,Aurora do Tocantins - TO,33.0,272.0,249.0,235.67,4178.988,1.366762,1364.0285797285,33.0
Tocantins,Axixá do Tocantins - TO,62.0,757.0,702.0,729.98,21770.631,2.29872,2294.12302128404,62.0
Tocantins,Babaçulândia - TO,56.0,914.0,871.0,846.22,11150.939,1.015674,1013.64247886074,56.0
Tocantins,Bandeirantes do Tocantins - TO,38.0,434.0,395.0,428.06,10361.616,1.865731,1861.99921650092,38.0
Tocantins,Barra do Ouro - TO,35.0,339.0,319.0,343.01,6400.698,1.438291,1435.41408301619,34.0
Tocantins,Barrolândia - TO,80.0,598.0,530.0,506.8,9512.447,1.446711,1443.81746706332,80.0
Tocantins,Bernardo Sayão - TO,48.0,421.0,373.0,419.16,10122.43,1.861363,1857.64018880251,48.0
Tocantins,Bom Jesus do Tocantins - TO,36.0,255.0,233.0,289.8,6368.132,1.693713,1690.3254233689,36.0
Tocantins,Brasilândia do Tocantins - TO,21.0,265.0,248.0,249.67,5385.448,1.662576,1659.25113457456,21.0
Tocantins,Brejinho de Nazaré - TO,79.0,606.0,516.0,518.96,12709.985,1.887719,1883.94318222243,79.0
Tocantins,Buriti do Tocantins - TO,73.0,669.0,603.0,626.83,11286.26,1.387798,1385.02280706706,72.0
Tocantins,Cachoeirinha - TO,25.0,272.0,255.0,221.78,4036.895,1.402979,1400.17307518886,25.0
Tocantins,Campos Lindos - TO,86.0,871.0,809.0,872.51,20616.799,1.821281,1817.63832550299,83.0
Tocantins,Cariri do Tocantins - TO,84.0,979.0,921.0,963.7,24670.921,1.973193,1969.24681316401,80.0
Tocantins,Carmolândia - TO,19.0,253.0,243.0,269.0,4451.591,1.275525,1272.97426365456,19.0
Tocantins,Carrasco Bonito - TO,15.0,303.0,291.0,283.76,5186.357,1.408761,1405.94353841816,15.0
Tocantins,Caseara - TO,50.0,626.0,577.0,700.17,18187.736,2.002171,1998.16703855437,49.0
Tocantins,Centenário - TO,20.0,248.0,235.0,219.85,4209.559,1.47583,1472.87801123143,20.0
Tocantins,Chapada de Areia - TO,14.0,228.0,221.0,201.22,3576.127,1.369834,1367.09418699778,14.0
Tocantins,Chapada da Natividade - TO,26.0,359.0,342.0,324.84,6727.159,1.596204,1593.01123393292,26.0
Tocantins,Colinas do Tocantins - TO,721.0,5042.0,4316.0,4246.0,109306.535,1.984231,1980.26260009421,709.0
Tocantins,Combinado - TO,68.0,501.0,434.0,435.75,8082.16,1.429605,1426.74610530032,68.0
Tocantins,Conceição do Tocantins - TO,53.0,357.0,309.0,367.0,6712.107,1.409675,1406.8553762314,53.0
Tocantins,Couto Magalhães - TO,84.0,594.0,481.0,482.17,12485.335,1.995842,1991.85014541631,84.0
Tocantins,Cristalândia - TO,122.0,710.0,607.0,583.42,11681.643,1.543294,1540.20760871572,118.0
Tocantins,Crixás do Tocantins - TO,20.0,217.0,207.0,200.55,4160.803,1.599118,1595.92006597242,20.0
Tocantins,Darcinópolis - TO,69.0,761.0,707.0,710.01,13776.7,1.49557,1492.57919444255,67.0
Tocantins,Dianópolis - TO,398.0,2247.0,1855.0,1842.82,45494.213,1.902827,1899.02152470336,388.0
Tocantins,Divinópolis do Tocantins - TO,130.0,880.0,743.0,716.78,15034.723,1.616723,1613.48970931967,128.0
Tocantins,Dois Irmãos do Tocantins - TO,68.0,382.0,319.0,386.12,7902.81,1.577558,1574.40293571548,67.0
Tocantins,Dueré - TO,70.0,512.0,459.0,458.86,9902.0,1.663293,1659.96667326049,70.0
Tocantins,Esperantina - TO,42.0,512.0,476.0,584.3,11670.706,1.539527,1536.4480838347,42.0
Tocantins,Fátima - TO,55.0,417.0,361.0,410.84,8145.53,1.528174,1525.11739550489,53.0
Tocantins,Figueirópolis - TO,74.0,533.0,474.0,474.64,11114.422,1.804881,1801.27157100442,73.0
Tocantins,Filadélfia - TO,63.0,605.0,556.0,548.06,11675.941,1.642063,1638.77916230396,61.0
Tocantins,Formoso do Araguaia - TO,421.0,2496.0,2029.0,2161.7,53083.653,1.892742,1888.95680393992,412.0
Tocantins,Fortaleza do Tabocão - TO,54.0,655.0,611.0,601.18,14628.576,1.875528,1871.77729951608,53.0
Tocantins,Goianorte - TO,57.0,320.0,273.0,365.56,7006.487,1.477297,1474.34221047581,57.0
Tocantins,Goiatins - TO,72.0,630.0,570.0,632.93,15857.208,1.931066,1927.20400481764,64.0
Tocantins,Guaraí - TO,534.0,3578.0,2987.0,3013.1,76965.035,1.96882,1964.88244920258,516.0
Tocantins,Gurupi - TO,2540.0,17377.0,14705.0,14933.11,400955.829,2.069533,2065.39401885629,2454.0
Tocantins,Ipueiras - TO,23.0,234.0,217.0,218.35,4385.679,1.548138,1545.04201088584,23.0
Tocantins,Itacajá - TO,58.0,478.0,423.0,466.73,10692.538,1.765799,1762.2670989157,58.0
Tocantins,Itaguatins - TO,37.0,390.0,338.0,352.51,8821.21,1.928781,1924.9230245514,37.0
Tocantins,Itapiratins - TO,28.0,230.0,209.0,271.81,6050.866,1.715846,1712.41393167739,28.0
Tocantins,Itaporã do Tocantins - TO,24.0,237.0,211.0,211.33,4364.39,1.5918,1588.61641836137,24.0
Tocantins,Jaú do Tocantins - TO,48.0,373.0,323.0,302.96,6830.091,1.73767,1734.19466393126,47.0
Tocantins,Juarina - TO,22.0,233.0,212.0,209.58,3980.867,1.464043,1461.11527083471,22.0
Tocantins,Lagoa da Confusão - TO,313.0,1904.0,1634.0,1762.31,46133.799,2.01773,2013.6943949877,305.0
Tocantins,Lagoa do Tocantins - TO,32.0,309.0,279.0,264.93,5187.511,1.509225,1506.20657416037,31.0
Tocantins,Lajeado - TO,76.0,579.0,505.0,527.15,13583.117,1.986055,1982.08319045083,76.0
Tocantins,Lavandeira - TO,9.0,180.0,179.0,172.73,3068.389,1.369206,1366.4674525382,9.0
Tocantins,Lizarda - TO,32.0,172.0,149.0,204.56,4488.718,1.691328,1687.9448572546,32.0
Tocantins,Luzinópolis - TO,35.0,294.0,270.0,275.88,5239.498,1.463847,1460.91890565575,35.0
Tocantins,Marianópolis do Tocantins - TO,79.0,616.0,559.0,594.02,13580.836,1.762185,1758.66080655145,79.0
Tocantins,Mateiros - TO,46.0,384.0,352.0,397.54,7859.133,1.523772,1520.72418450393,46.0
Tocantins,Maurilândia do Tocantins - TO,19.0,253.0,239.0,274.69,6055.494,1.699154,1695.75605507747,18.0
Tocantins,Miracema do Tocantins - TO,339.0,2229.0,1923.0,2089.12,53700.802,1.981269,1977.30667605352,330.0
Tocantins,Miranorte - TO,241.0,1471.0,1200.0,1291.61,28653.823,1.709926,1706.50601247221,238.0
Tocantins,Monte do Carmo - TO,56.0,439.0,389.0,404.99,8151.16,1.551319,1548.21676508632,56.0
Tocantins,Monte Santo do Tocantins - TO,27.0,208.0,190.0,223.4,4472.477,1.543089,1540.00309896013,27.0
Tocantins,Palmeiras do Tocantins - TO,37.0,336.0,301.0,346.7,6975.805,1.550839,1547.73690399592,37.0
Tocantins,Muricilândia - TO,27.0,358.0,335.0,329.29,6995.686,1.637487,1634.21206932398,27.0
Tocantins,Natividade - TO,147.0,896.0,758.0,720.16,17514.908,1.874584,1870.83511356451,146.0
Tocantins,Nazaré - TO,34.0,282.0,251.0,263.04,4514.329,1.32281,1320.16452601535,34.0
Tocantins,Nova Olinda - TO,135.0,1378.0,1251.0,1425.67,33115.386,1.790346,1786.76508912679,132.0
Tocantins,Nova Rosalândia - TO,29.0,268.0,247.0,247.91,5474.102,1.701943,1698.53886180779,29.0
Tocantins,Novo Acordo - TO,53.0,508.0,457.0,461.82,8146.986,1.359723,1357.0032280309,51.0
Tocantins,Novo Alegre - TO,25.0,192.0,166.0,172.34,3184.989,1.424452,1421.60353862222,25.0
Tocantins,Novo Jardim - TO,19.0,280.0,263.0,251.72,6556.283,2.007549,2003.53353543009,19.0
Tocantins,Oliveira de Fátima - TO,15.0,208.0,200.0,200.12,3644.113,1.403549,1400.74147819001,15.0
Tocantins,Palmeirante - TO,51.0,369.0,325.0,456.32,10525.726,1.777905,1774.3496466717,43.0
Tocantins,Palmeirópolis - TO,159.0,996.0,855.0,831.34,16255.751,1.507143,1504.12873747851,159.0
Tocantins,Paraíso do Tocantins - TO,1446.0,11604.0,9916.0,9027.67,215449.708,1.839485,1835.80641090541,1421.0
Tocantins,Paranã - TO,86.0,823.0,746.0,834.45,19210.333,1.774437,1770.88851707942,85.0
Tocantins,Pau D'Arco - TO,51.0,338.0,297.0,330.48,6775.822,1.580312,1577.15164888368,51.0
Tocantins,Pedro Afonso - TO,313.0,2554.0,2212.0,2417.98,72021.476,2.295807,2291.21561735893,312.0
Tocantins,Peixe - TO,137.0,956.0,839.0,866.2,20818.829,1.852526,1848.82057794434,136.0
Tocantins,Pequizeiro - TO,48.0,352.0,308.0,377.53,7513.853,1.534042,1530.97420683838,48.0
Tocantins,Colméia - TO,153.0,846.0,675.0,708.62,15985.528,1.73876,1735.28266207558,153.0
Tocantins,Pindorama do Tocantins - TO,40.0,318.0,282.0,297.05,6438.556,1.670648,1667.30698017687,40.0
Tocantins,Piraquê - TO,27.0,294.0,278.0,318.37,7028.059,1.70149,1698.08688970984,27.0
Tocantins,Pium - TO,73.0,667.0,598.0,683.44,14830.52,1.672561,1669.216362474,73.0
Tocantins,Ponte Alta do Bom Jesus - TO,36.0,335.0,296.0,263.58,4367.084,1.277042,1274.48796745405,36.0
Tocantins,Ponte Alta do Tocantins - TO,70.0,499.0,432.0,504.51,10359.976,1.58276,1579.59451897729,70.0
Tocantins,Porto Alegre do Tocantins - TO,26.0,208.0,182.0,244.09,4509.327,1.423927,1421.07955136346,26.0
Tocantins,Porto Nacional - TO,1478.0,10733.0,9211.0,9146.36,245690.438,2.070456,2066.31539339567,1419.0
Tocantins,Praia Norte - TO,42.0,253.0,223.0,213.8,3146.33,1.134286,1132.01770166223,42.0
Tocantins,Presidente Kennedy - TO,45.0,375.0,335.0,312.58,5693.415,1.403905,1401.09731908631,45.0
Tocantins,Pugmil - TO,32.0,427.0,384.0,371.25,7908.37,1.6419,1638.6159026159,32.0
Tocantins,Recursolândia - TO,37.0,298.0,272.0,270.29,5599.008,1.596641,1593.44749371757,37.0
Tocantins,Riachinho - TO,27.0,300.0,280.0,293.17,5601.376,1.472656,1469.71066931499,27.0
Tocantins,Rio da Conceição - TO,15.0,268.0,254.0,249.84,4813.88,1.485113,1482.14241730092,15.0
Tocantins,Rio dos Bois - TO,15.0,244.0,236.0,228.84,4220.273,1.42146,1418.61730735616,15.0
Tocantins,Rio Sono - TO,67.0,387.0,332.0,371.35,7782.551,1.615343,1612.11194083956,65.0
Tocantins,Sampaio - TO,21.0,273.0,256.0,265.36,5264.684,1.529195,1526.13691704738,21.0
Tocantins,Sandolândia - TO,40.0,354.0,330.0,322.55,5326.805,1.272905,1270.35879947056,40.0
Tocantins,Santa Fé do Araguaia - TO,124.0,630.0,506.0,527.81,12774.503,1.865488,1861.75721741361,122.0
Tocantins,Santa Maria do Tocantins - TO,35.0,280.0,245.0,239.55,5118.107,1.646794,1643.50047364449,35.0
Tocantins,Santa Rita do Tocantins - TO,27.0,337.0,318.0,309.86,6604.235,1.642794,1639.5084132288,26.0
Tocantins,Santa Rosa do Tocantins - TO,56.0,492.0,436.0,481.18,10276.811,1.646178,1642.88607813484,56.0
Tocantins,Santa Tereza do Tocantins - TO,26.0,236.0,211.0,212.05,4103.61,1.491605,1488.62205938367,26.0
Tocantins,Santa Terezinha do Tocantins - TO,21.0,190.0,175.0,194.92,3961.254,1.566399,1563.26619204723,21.0
Tocantins,São Bento do Tocantins - TO,46.0,422.0,386.0,450.67,9642.458,1.649131,1645.83295640167,46.0
Tocantins,São Félix do Tocantins - TO,23.0,206.0,189.0,207.02,4124.214,1.535518,1532.44725518902,23.0
Tocantins,São Miguel do Tocantins - TO,54.0,654.0,605.0,659.48,14112.654,1.649427,1646.12841819429,54.0
Tocantins,São Salvador do Tocantins - TO,26.0,232.0,222.0,289.5,5692.216,1.51551,1512.47934103893,26.0
Tocantins,São Sebastião do Tocantins - TO,22.0,331.0,313.0,335.98,6856.947,1.573053,1569.90732049069,22.0
Tocantins,São Valério - TO,52.0,468.0,426.0,406.38,8096.406,1.535628,1532.55687174187,52.0
Tocantins,Silvanópolis - TO,86.0,555.0,465.0,481.81,10562.495,1.689728,1686.34859256681,84.0
Tocantins,Sítio Novo do Tocantins - TO,66.0,827.0,757.0,737.45,15061.471,1.574204,1571.05524755264,66.0
Tocantins,Sucupira - TO,20.0,190.0,181.0,176.68,2800.357,1.221665,1219.2216262343,20.0
Tocantins,Taguatinga - TO,204.0,1225.0,1014.0,1095.2,26606.044,1.872462,1868.71691858178,201.0
Tocantins,Taipas do Tocantins - TO,28.0,235.0,220.0,209.32,3901.663,1.436697,1433.82344294345,28.0
Tocantins,Talismã - TO,50.0,383.0,346.0,349.89,8601.277,1.894774,1890.98485897766,50.0
Tocantins,Palmas - TO,9774.0,131421.0,120289.0,125233.99,6523067.708,4.014725,4006.69529955025,9381.0
Tocantins,Tocantínia - TO,56.0,471.0,409.0,407.22,9283.574,1.757164,1753.64932204478,56.0
Tocantins,Tocantinópolis - TO,295.0,2495.0,2221.0,2184.13,46380.102,1.636739,1633.46511143849,290.0
Tocantins,Tupirama - TO,26.0,241.0,227.0,229.47,4757.193,1.597905,1594.70921286845,25.0
Tocantins,Tupiratins - TO,25.0,274.0,258.0,248.47,4777.661,1.482066,1479.10164050141,25.0
Tocantins,Wanderlândia - TO,98.0,721.0,644.0,668.17,16081.79,1.855126,1851.41621029195,97.0
Tocantins,Xambioá - TO,137.0,1345.0,1212.0,1236.79,31066.288,1.936063,1932.19096333125,136.0
Maranhão,Açailândia - MA,1516.0,16378.0,14688.0,15573.84,417217.665,2.064872,2060.74202242103,1431.0
Maranhão,Afonso Cunha - MA,22.0,302.0,281.0,283.98,6712.688,1.821943,1818.29923017331,22.0
Maranhão,Água Doce do Maranhão - MA,50.0,607.0,551.0,543.99,12646.324,1.791841,1788.25741989035,50.0
Maranhão,Alcântara - MA,120.0,2148.0,2078.0,2012.76,87662.742,3.356983,3350.26920554554,119.0
Maranhão,Aldeias Altas - MA,62.0,1302.0,1253.0,1606.27,36928.147,1.772006,1768.46152409476,61.0
Maranhão,Altamira do Maranhão - MA,22.0,291.0,271.0,271.83,6309.942,1.78918,1785.60186089156,22.0
Maranhão,Alto Alegre do Maranhão - MA,121.0,1451.0,1316.0,1271.6,21148.334,1.281893,1279.32913107654,118.0
Maranhão,Alto Alegre do Pindaré - MA,81.0,1587.0,1504.0,1423.33,33122.437,1.793671,1790.08365539318,80.0
Maranhão,Alto Parnaíba - MA,130.0,1064.0,937.0,946.53,21289.444,1.733629,1730.16126109213,124.0
Maranhão,Amapá do Maranhão - MA,44.0,308.0,283.0,288.75,5865.223,1.565628,1562.49696969697,44.0
Maranhão,Amarante do Maranhão - MA,171.0,1900.0,1763.0,1867.4,40645.542,1.677651,1674.29589474465,169.0
Maranhão,Anajatuba - MA,96.0,882.0,785.0,775.21,22385.959,2.225781,2221.32950575179,96.0
Maranhão,Anapurus - MA,79.0,1155.0,1094.0,1179.47,25348.531,1.656502,1653.18914427667,79.0
Maranhão,Apicum-Açu - MA,70.0,604.0,529.0,530.58,10563.651,1.534579,1531.50992962708,69.0
Maranhão,Araguanã - MA,25.0,267.0,245.0,250.46,6677.457,2.054939,2050.82862916848,25.0
Maranhão,Araioses - MA,184.0,2217.0,2015.0,2007.67,52366.773,2.010433,2006.41206358232,183.0
Maranhão,Arame - MA,86.0,811.0,717.0,729.44,17460.449,1.844981,1841.29121180421,85.0
Maranhão,Arari - MA,284.0,1877.0,1631.0,1750.12,41389.808,1.822853,1819.20747412485,283.0
Maranhão,Axixá - MA,45.0,558.0,514.0,532.26,11486.927,1.663436,1660.10928724828,45.0
Maranhão,Bacabal - MA,1140.0,9455.0,8187.0,8320.14,195290.519,1.809159,1805.54024516229,1103.0
Maranhão,Bacabeira - MA,125.0,1522.0,1396.0,1371.69,33971.235,1.908892,1905.07470571115,118.0
Maranhão,Bacuri - MA,56.0,1091.0,970.0,968.28,27080.43,2.155662,2151.350848928,56.0
Maranhão,Bacurituba - MA,21.0,303.0,286.0,311.18,6525.684,1.616369,1613.13610228065,21.0
Maranhão,Balsas - MA,2431.0,20068.0,17523.0,17756.82,457412.266,1.985495,1981.52365812555,2355.0
Maranhão,Barão de Grajaú - MA,248.0,1499.0,1253.0,1251.63,25517.449,1.571402,1568.25954340156,245.0
